ID,Creator,Creator ID,Resource Type,Temporal Coverage,Date Issued,Date Range,Spatial Coverage,Bounding Box,GeoNames,Date Accessioned,Tags
cfd9d93a-d0d7-4639-9859-6caf4cb871b9,,,Thematic maps,1881,1881,1881-1881,Canada-- Quebec--Montréal|Canada--Quebec|Canada,"-73.996,45.398,-73.474,45.705",http://sws.geonames.org/6077243,2021-04-16,sprint-2021-05|202212bbox|sprint-2021-05
c356bc28-5c59-46b0-88c6-59a3d574fa57,Heliotype Printing Co.|Michigan Land & Iron Company,fst01557860|null,,1894,,1894-1894,Michigan,"-88.78,45.62,-86.77,47.63",,2019-01-16,2022-creator-sprint|sprint-2021-05
77dafe5f-9c45-446e-90f1-45577f17d052,"Brotherton, F. H. (Frank Hubert)|Mathews & Longyear.|Milwaukee Lith. & Engr. Co.|Wright, Charles E., 1843-1888",null|null|null|null,Geological maps,1879,,1879-1879,Michigan--Iron Mountain|Michigan,"-89.07,45.08,-87.47,46.07",,2019-01-16,2022-creator-sprint|sprint-2021-05
730e2282-d670-48be-ae3f-6fa25ba6b387,"Allis, Edward P. (Edward Phelps),1824-1889|Beck & Pauli, lithographer.|Case, J. M. (Julian M.), -1890, compiler|Longyear, John Munro, 1850-1922, compiler|Merrell, H. B. (Harvey B.), publisher",fst02013611|null|null|null|null,Thematic maps|Mine maps|Geologic maps,1887,1887,1887-1887,Michigan,"-90.48,46.07,-88.95,46.95",,2019-01-16,2022-creator-sprint|sprint-2021-05
1f374aed-5839-475e-bacf-f395bf3da020,"Leslie, Frank, 1821-1880",fst00109560,"Thematic maps
",1862,1862,1862-1862,Mississippi River,"-94.46,29.31,-88.8,48.57",http://sws.geonames.org/7932547,2021-04-16,sprint-2021-05|2022-creator-sprint|202212bbox|sprint-2021-05
7d5e9f0d-b8c1-43fe-bc6b-75aa1d4ecf94,,,,,1897,1897-1897,Lake Huron,"-84.8,44.98,-78.63,47.08",http://sws.geonames.org/6048422,2021-04-16,sprint-2021-05
cf02b259-fa66-4909-ba22-d34ab0d23c61,"Royal Geographical Society (Great Britain)|Workman, Fanny Bullock, 1859-1925",fst00551780|fst01599751,,1908,,1908-1908,India-- Kashmir--Jammu and Kashmir|India,"75.72,33.82,76.43,34.13",,2019-01-16,2022-creator-sprint|sprint-2021-05
3f03e040-5c85-41d3-8039-ce363a77c086,,,,,1885,1885-1885,United States,"-80.48,39.93,-76.72,42.27",http://sws.geonames.org/6252001,2021-04-16,sprint-2021-05
ee3aaab3-62df-4008-a369-d87e62875ac2,"Sherman & Smith|Wilkes, Charles, 1798-1877|Young, J. H. (James Hamilton)",null|fst00005459|fst00122317,,1841,1845,1841-1841,Oregon--Pacific Northwest,"-134.000,39.000,-102.000,55.000",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
973cb9be-5a19-44d8-98bd-e97a15f2249d,Michigan. Geological Survey Division,fst00538670,,1907,1907,1907-1907,Michigan,"-86.842,41.696,-82.123,45.848",,,sprint-2021-05|2022-creator-sprint|202212bbox|sprint-2021-05
4c491860-ff0b-4fbe-8661-19693383ceea,"Wyld, James, 1812-1887",fst00111315,,1843,,1843-1843,Middle East,"24.47,30.17,49.65,43.87",,2019-01-16,2022-creator-sprint|sprint-2021-05
c7b024e3-612c-4a8e-8745-4b510b683b5f,,,,,1896,1896-1896,Canada--Ontario|Canada,"-86.22,41.62,-72.22,47.55",,2021-04-16,sprint-2021-05
0cdc3896-94b5-4a6c-8de9-1453a5d6b42e,"British Columbia. Department of Lands and Works|Jorgensen, G. E.",fst00749486|null,,1895,,1895-1895,British Columbia-- Canada--Vancouver Island,"-123.83,48.17,-123.25,48.83",,2019-01-16,2022-creator-sprint|sprint-2021-05
bbd0f71c-7384-4df6-b336-5c2d78ba9612,"United States. Surveyor General|Wagner & M'Guigan|Westcott, John, 1805-1889",fst00580221|fst01984785|fst00344226,,1856,,1856-1856,Florida,"-87.630,24.520,-80.020,31.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
c37408e4-dd36-49ff-ac56-20dbadaae08f,"George F. Cram Company|Whitman, Charles Rudolphus, b. 1847.",fst00511359|null,,,1892,1892-1892,Michigan--Michigan|Michigan,"-90.32,41.15,-81.98,47.77",http://sws.geonames.org/5001836,2021-04-16,2022-creator-sprint|sprint-2021-05
677b4207-a92f-4b96-8d10-ae7a3691cf78,,,Thematic maps,1873,1873,1873-1873,Michigan--Michigan|Michigan,"-90.418,41.696,-82.413,48.239",http://sws.geonames.org/5001836,2021-04-16,sprint-2021-05|202212bbox|sprint-2021-05
e04a9082-4be6-4e01-b167-92df71c6a164,"Farmer, John, 1798-1859",fst00448810,,1867,,1867-1867,Michigan,"-87.75,41.5,-82.37,46.78",,2019-01-16,2022-creator-sprint|sprint-2021-05
04faa65b-7de6-4607-bcd8-02789c6604af,"Farmer, John, 1798-1859",fst00448810,,1874,1874,1874-1874,Michigan,"-87.700,41.400,-82.350,47.000",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
523dc7b6-135b-48ee-b593-0ee3a6ddadf2,"Farmer, John, 1798-1859",fst00448810,,1854,,1854-1854,Michigan,"-88.5,41.5,-82.5,46.5",,2019-01-16,2022-creator-sprint|sprint-2021-05
062ba63a-c02e-48db-af46-da93232923af,"Gaston, S.A.",null,,1856,,1856-1856,Michigan,"-90.5,41.67,-82.2,47.5",,2019-01-16,2022-creator-sprint|sprint-2021-05
edbba6c3-ba98-4245-b5af-e6a3354a42d2,"Disturnell, John, 1801-1877 http://id.loc.gov/authorities/names/n85121742 http://viaf.org/viaf/3905074|Sherman & Smith. http://id.loc.gov/authorities/names/n88187205 http://viaf.org/viaf/154579215",null|null,,,1842,1842-1842,New York,"-80.170,40.500,-71.670,45.000",,2021-04-16,2022-creator-sprint|sprint-2021-05
8689bce2-88a5-4d7c-a9a5-4c0e48a7f5e7,"Fenner, Sears & Co.|Hinton, Isaac Taylor, 1799-1847|Simpkin, Marshall and Co.",null|fst00334446|fst01499946,,1831,,1831-1831,New York--New York,"-81.000,40.000,-71.000,45.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
f1d5957e-f8fa-48cf-9b3f-da4d90a7e246,"Fenner, Sears & Co.|Hinton, Isaac Taylor, 1799-1847|Simpkin, Marshall and Co.",null|fst00334446|fst01499946,,1832,,1832-1832,United States of America,"-89.000,37.830,-79.000,42.500",,2019-01-16,2022-creator-sprint|sprint-2021-05
ab0b3baa-bc24-4fe1-b3b4-3ce7dafb9fdc,"Fenner, Sears & Co.|Hinton, Isaac Taylor, 1799-1847|Hinton, John Howard, 1791-1873|Simpkin, Marshall and Co.",null|fst00334446|fst00260445|fst01499946,,1831,,1831-1831,Kentucky,"-90.000,35.000,-82.000,39.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
ad879b7d-a815-458a-aa35-c2d718c1b9bf,"Bayfield, Henry Wolsey, 1795-1885|Farmer, John, 1798-1859",fst00062664|fst00448810,Geological maps,1852,,1852-1852,Michigan--Lake Superior|Michigan,"-92.170,45.500,-82.500,49.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
3e95e855-13fc-41fc-a138-ca22efca923e,"Fenner, Sears & Co.|Hinton, Isaac Taylor, 1799-1847|Simpkin, Marshall and Co.",null|fst00334446|fst01499946,,1831,,1831-1831,South Carolina|South Carolina,"-84.000,32.000,-75.000,36.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
50536acb-d36d-428e-be26-b8bf23b21c4f,"Mitchell, S. Augustus (Samuel Augustus), 1792-1868|Mitchell & Hinman.|Young, J. H. (James Hamilton)",fst00012500|null|fst00122317,,1834,,1834-1834,Indiana,"-92.000,37.000,-80.000,44.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
22540dff-b0ab-4b0b-85ce-c688a7f55f65,"Finley, A. (Anthony)|Vance, D. H.|Young, J. H. (James Hamilton)",fst01432581|null|fst00122317,,1827,,1827-1827,Indiana,"-92.000,36.830,-80.000,44.500",,2019-01-16,2022-creator-sprint|sprint-2021-05
8db801bc-6bbd-4751-88ee-101c5f2d7ea8,"Fenner, Sears & Co.|Hinton, Isaac Taylor, 1799-1847|Simpkin, Marshall and Co.",null|fst00334446|fst01499946,,1832,,1832-1832,Pennsylvania,"-80.5,38.5,-73.87,42.3",,2019-01-16,2022-creator-sprint|sprint-2021-05
eff17801-5f6f-40e7-8b2e-4a867d4c8588,"Fenner, Sears & Co.|Hinton, Isaac Taylor, 1799-1847|Simpkin, Marshall and Co.",null|fst00334446|fst01499946,,1831,,1831-1831,Virginia,"-84.000,37.000,-75.000,40.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
de42b411-5561-4aad-99d3-49a21d2f2790,"Farmer, John, 1798-1859",fst00448810,,1837,1837,1837-1837,Michigan,"-87.330,41.500,-82.170,44.000",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
43a82a94-0be8-4541-bae8-7852b6c4bcaa,"Risdon, Orange, 1786-1876",fst01645736,,1825,,1825-1825,Michigan,"-84.35,41.7,-82.38,43.87",,2019-01-16,2022-creator-sprint|sprint-2021-05
450bae0c-3dde-4d80-b1ad-34830c58a360,"Farmer, John, 1798-1859",fst00448810,,"1830, c1829",,1830-1830,United States of America,"-101.58,40.8,-84.6,53.95",,2019-01-16,2022-creator-sprint|sprint-2021-05
f7cbac85-114d-405b-9545-45d149b2243e,"Morawski, P. S. http://id.loc.gov/authorities/names/n2008034777 http://viaf.org/viaf/1940200",,,,1849,1849-1849,Minnesota,"-100.000,43.000,-89.000,50.000",http://sws.geonames.org/5037779,2021-04-16,2022-creator-sprint|sprint-2021-05
63e6b432-b268-4e40-96cd-b5320b48a676,"Bien, Julius, 1826-1909|Freyhold, Edward|United States. War Department|Warren, G. K. (Gouverneur Kemble), 1830-1882",fst00014264|null|fst01853257|fst01761674,,1858,,1858-1858,United States of America,"-126.000,22.000,-86.000,50.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
0eb8143b-26be-4525-b30f-876008a325ad,"Barlow, R.|Bell, Robert, 1841-1917",null|fst00509496,"Thematic maps
",1869,1869,1869-1869,Canada-- Ontario--Thunder Bay District|Canada--Ontario|Canada,"-89.428,48.283,-89.061,48.515",http://sws.geonames.org/6166139,2021-04-16,sprint-2021-05|2022-creator-sprint|202212bbox|sprint-2021-05
c3838a8c-e7b5-4289-a474-91a855066f2f,"Geographical and Geological Survey of the Rocky Mountain Region (U.S.)|Powell, John Wesley, 1834-1902",fst00547117|fst00006304,,,1878,1878-1878,United States,"-127.000,21.000,-64.000,50.000",http://sws.geonames.org/6252001,2021-04-16,2022-creator-sprint|sprint-2021-05
c78e0bca-dc5c-4a85-96a6-dd8e6c455626,"Blanchard, Rufus, 1821-1904|Filmer & Co.|Ranney, Adolphus.",fst01466040|null|null,Thematic maps,1854,1854,1854-1854,United States,"-124.98,22.61,-67.18,49.31",http://sws.geonames.org/6252001,2021-04-16,sprint-2021-05|2022-creator-sprint|202212bbox|sprint-2021-05
8ec941c8-cad0-4af0-aad9-723deb1247f6,,,,,1836,1836-1836,United States,"-125.32,17.15,-66.93,49.78",http://sws.geonames.org/6252001,2021-04-16,sprint-2021-05
5cef1ebc-b5e7-40ee-9e23-342bc9f3905b,,,,,1831,1831-1831,United States,"-128.83,23.9,-65.98,51.88",http://sws.geonames.org/6252001,2021-04-16,sprint-2021-05
9fdf7dc2-7af1-4b67-b7ff-f5727c55902e,"Jefferson, Thomas, 1743-1826",fst00040754,Manuscript maps|Thematic maps|Early maps,between 1780 and 1795,n.d.,1776-1805,United States,"-94.08,24.32,-74.81,39.34",http://sws.geonames.org/6252001,2021-04-16,sprint-2021-05|2022-creator-sprint|202212bbox|sprint-2021-05
cd99b011-099f-42e1-82be-c8619ab1c7fb,"Bradley, Abraham, 1731-1824|Shallus, Francis, engr.",fst00319466|null,,1812,,1812-1812,North America,"-96.000,30.000,-88.000,46.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
10adeeb0-6db9-4667-8789-84379316b505,"Gannett, Henry, 1846-1914|Julius Bien & Co., lithographer.|King, Harry, (Harold G. R.), draftsman.|McGee, W J, 1853-1912",fst00005471|null|null|fst00143468,,,1884,1884-1884,United States,"-125.32,24.7,-66.93,49.78",http://sws.geonames.org/6252001,2021-04-16,2022-creator-sprint|sprint-2021-05
4c1e4176-99ff-49fa-a445-abdb2925fbfd,"Colorado-Henkle Collection. IDeKN|Martin, Ebenezer (Engraver)",null|null,,,1829,1829-1829,United States,"-91.21,41.41,-89.07,43.55",http://sws.geonames.org/6252001,2021-04-16,2022-creator-sprint|sprint-2021-05
290bc19a-9bed-4d84-a082-69be252d38d0,,,,,1873,1873-1873,United States,"-125.5,24.7,-66.32,49.43",http://sws.geonames.org/6252001,2021-04-16,sprint-2021-05
1b899f22-b285-4653-adc0-d968ce8bb933,,,,,1845,1845-1845,United States,"-106.47,28.62,-66.43,48.87",http://sws.geonames.org/6252001,2021-04-16,sprint-2021-05
0cbb8788-7fe2-4549-a6cb-c251b707dc0a,"Fenner, Sears & Co.|Simpkin, Marshall and Co.",null|fst01499946,,,1832,1832-1832,North America,"-115.000,25.000,-60.000,50.000",http://sws.geonames.org/6255149,2021-04-16,2022-creator-sprint|sprint-2021-05
d6e4e672-51c0-4708-961f-10fa2eb6014f,"Edwards, Abraham, 1781-1860|Farmer, John, 1798-1859|Judd, Philu E.|Vance, S.",fst00346915|fst00448810|null|null,Road maps,1825,1825,1825-1825,United States of America,"-83.57,41.33,-82.88,42.38",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
e7929170-88d8-4fcd-bfaf-29b77897d672,"Norton, S. F. (Seymour Francis), 1843?-1912|Sentinel (Newspaper : Chicago, Ill.)",fst02013880|null,,,1886,1886-1886,United States,"-125.450,19.400,-66.930,50.000",http://sws.geonames.org/6252001,2021-04-16,2022-creator-sprint|sprint-2021-05
81fc173c-9c7a-457a-8414-cce8bd8e437a,"Atwood, John M., approximately 1818-|Colton, J. H. (Joseph Hutchins), 1800-1893",fst01805689|fst00010584,,1849,,1849-1849,North America,"-127.13,6.37,-49.65,57.8",,2019-01-16,2022-creator-sprint|sprint-2021-05
2d769346-7432-4395-a2ca-e2c7640514d0,"Andrewes, R. (Robert),Stone, William James, 1798-1865.",null,,1836,,1836-1836,Ohio--Ada|Ohio,"-85.53,42.93,-85.46,42.97",,2019-01-16,2022-creator-sprint|sprint-2021-05
a25b43e6-85fb-450d-9a80-8c15206ced56,"Stratton, J. F. (Jonathan F.),N. Currier (Firm)",null,,1836,,1836-1836,Michigan--Ann Arbor|Michigan,"-83.75,42.27,-83.74,42.29",,2019-01-16,2022-creator-sprint|sprint-2021-05
17428fe2-d6d7-4d56-a0f0-92f4272b81d2,[creator not identified],,,between 1830 and 1839,n.d.,1830-1839,United States of America,"-107.000,34.000,-91.000,46.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
222de267-b38a-41d3-ac1b-d2010571e299,Rand McNally and Company,fst00539874,World maps,1895,,1895-1895,World,"-179.99,-89.99,179.99,89.99",,2019-01-16,2022-creator-sprint|-180TO180|sprint-2021-05
591fd563-589c-44a3-b0db-b7b31aeb42eb,"Everts & Stewart. Combination atlas map of Washtenaw County, Michigan.|Krause, Frank (Civil engineer)",null|null,,1874,,1874-1874,Michigan--Washtenaw County|Michigan,"-84.13,42.07,-83.53,42.45",,2019-01-16,2022-creator-sprint|sprint-2021-05
404662df-83a9-4a09-870e-d7f62fdf9573,"Bechler, Gustavus R.|Bechler & Wenig|Matthias, Benjamin I.|Wenig, E.",fst02013966|fst02013967|null|fst02013920,,1856,,1856-1856,Michigan--Washtenaw County|Michigan,"-84.13,42.07,-83.54,42.43",,2019-01-16,2022-creator-sprint|sprint-2021-05
a63153a3-da79-4e6c-9628-b2b40b312377,"Douglas, Columbus C., 1812-1874|Higgins, Sylvester W.|Houghton, Douglass, 1809-1845|Hubbard, Bela, 1814-1896|Stone, William James, 1798-1865",null|fst00307682|fst00306649|fst00119550|fst00003189,,1844,,1844-1844,Michigan--Washtenaw County|Michigan,"-84.13,42.07,-83.54,42.43",,2019-01-16,2022-creator-sprint|sprint-2021-05
9caba133-bfbe-4890-b566-d99684183cf0,Michigan. Geological Survey Division,fst00538670,Geological maps,1913,,1913-1913,Michigan--Wayne County|Michigan,"-83.570,42.000,-82.830,42.450",,2019-01-16,2022-creator-sprint|sprint-2021-05
f269ad2c-4a4f-4cc8-b065-02ccd671ab55,Michigan. Geological Survey Division,fst00538670,Geological maps,1913,,1913-1913,Michigan--Wayne County|Michigan,"-83.570,42.000,-82.830,42.450",,2019-01-16,2022-creator-sprint|sprint-2021-05
db91722f-eec4-4593-ae26-7691af9ee083,"Langellier, A. L.|Michigan Syndicate",null|null,Cadastral maps,1898,1898,1898-1898,Florida,"-88.000,29.500,-85.000,30.750",,2019-01-16,2022-creator-sprint|sprint-2021-05
ec3588d4-bb0b-477e-9366-7765627bf49f,"Nicholson, W. L.",fst02013658,"Thematic maps
",1862,1862,1862-1862,Virginia,"-82.645,37.201,-77.720,40.639",http://sws.geonames.org/6254928,2021-04-16,sprint-2021-05|2022-creator-sprint|202212bbox|sprint-2021-05
c3eda859-4645-4e32-b73f-9692538db903,"Geological Survey (U.S.)|Geological Survey (U.S.). Annual report.|Plummer, Geo. H. (George H.)|Rankine, John W.",fst00547115|null|fst02013887|null,,1898,,1898-1898,Washington--Washington State,"-124.500,45.500,-121.500,49.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
872b48af-20af-4db5-9b50-454ca81d82b8,"Woodard, C. S. (Charles Sherman)",,,1885,,1885-1885,Michigan--Ypsilanti|Michigan,"-83.652,42.230,-83.581,42.261",,2019-01-16,bbox-verified_2023-02-27|2022-creator-sprint|FixedBBoxes|bboxSprintJune2023|sprint-2021-05
ae58d95f-59fd-460b-a489-f5b65d7c31f1,"British Columbia. Department of Lands and Works|Martin, G.B.",fst00749486|null,,1897,,1897-1897,British Columbia-- Canada--Vancouver Island,"-126.000,48.330,-123.500,49.500",,2019-01-16,2022-creator-sprint|sprint-2021-05
9c8b8cc8-6f44-45bb-8c27-2b62e38359d5,American Coal & Coke Corporation.,null,Mine maps,1887,1887,1887-1887,United States,"-90.32,34.68,-75.45,41.64",http://sws.geonames.org/6252001,2021-04-16,sprint-2021-05|2022-creator-sprint|202212bbox|sprint-2021-05
2ce10a58-87b8-4d55-8889-ddafb6591ff1,"Hay, John Ogilvy.",null,,1875,,1875-1875,Myanmar [Burma],"88.05,15.45,100.5,28.08",,2019-01-16,2022-creator-sprint|sprint-2021-05
298fa907-caec-44fe-a6c8-010d034fbea0,United States. Bureau of Indian Affairs,fst00534283,,,1898,1898-1898,United States,"-125.000,23.000,-64.000,51.000",http://sws.geonames.org/6252001,2021-04-16,2022-creator-sprint|sprint-2021-05
5544e954-910e-4635-8587-518cbe537336,,,,,1892,1892-1892,United States,"-168.35,24.85,-66.93,71.72",http://sws.geonames.org/6252001,2021-04-16,sprint-2021-05
d2d15fec-66b4-4896-bee8-b063d388d481,"Dahl, James, former owner|Geographical Surveys West of the 100th Meridian (U.S.)|Hamel, P. W., topographer|Humphreys, A. A. (Andrew Atkinson), 1810-1883|Nell, Louis, topographer|Wheeler, George M. (George Montague), 1842-1905",null|null|null|fst00192957|null|fst00102777,,1878,,1878-1878,Arizona--Grand Canyon National Park,"-114.830,35.000,-113.170,36.250",,2019-01-16,2022-creator-sprint|sprint-2021-05
78bcac0c-cfde-4eb5-bf3d-ada22deeab08,,,Thematic maps,1871,1871,1871-1871,Illinois--Chicago|Illinois,"-87.808,41.645,-87.524,42.093",http://sws.geonames.org/4887398,2021-04-16,sprint-2021-05|202212bbox|sprint-2021-05
4b909572-8355-4547-95d9-301b4d3c7a9c,[creator not identified],,,1855-6,,1855-1855,California,"-124.000,32.000,-112.000,43.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
3e567fac-59b9-41b1-b443-781e12f577cd,"Dall, William Healey, 1845-1927|Geographical and Geological Survey of the Rocky Mountain Region (U.S.)|Powell, John Wesley, 1834-1902",fst00012394|fst00547117|fst00006304,,1876,,1876-1876,Washington--Washington State,"-125.000,45.000,-121.000,49.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
04590ab3-5305-4fc2-9c0f-21d47f52ae5c,,,,,1879,1879-1879,United States,"-125.800,23.930,-66.650,49.000",http://sws.geonames.org/6252001,2021-04-16,sprint-2021-05
9fb9ca47-d355-46d7-996f-ecb4ca4de32e,"Tyrrell, Joseph Burr, 1858-1957",fst00016924,,1887,,1887-1887,Canada--Alberta,"-115.000,51.170,-110.000,54.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
0199cdba-f2cd-4a45-8cf3-d54914e6df1f,"Dawson, George Mercer, 1849-1901|Geological and Natural History Survey of Canada",fst00188721|fst02053521,,1884,,1884-1884,Canada--Alberta,"-115.250,49.000,-110.750,51.500",,2019-01-16,2022-creator-sprint|sprint-2021-05
bcfd07db-9d60-4d79-9077-e60a1893a0c4,"Disturnell, John, 1801-1877",fst00169503,,1848,,1848-1848,Mexico,"-126.000,13.000,-75.000,40.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
e42a8080-67bf-4501-a130-69c20d1cd3b1,"Lotter, Tobias Conrad, 1717-1777|Seutter, Matthaeus, 1678-1756",null|fst00111627,Early maps,between 1750 and 1759,n.d.,1750-1759,North America,"-108.38,6.68,-58.9,45.65",,2019-01-16,2022-creator-sprint|sprint-2021-05
84e3daae-4f8c-4b95-ad55-561a9b660ee5,"Charle, Jean Baptiste Louis.",,World maps,1854,,1854-1854,World,"-179.99,-89.99,179.99,89.99",,2019-01-16,2022-creator-sprint|-180TO180|sprint-2021-05
f1718eec-f87d-4868-a211-8058e4dac6c0,"Jaillot, Alexis Hubert, 1632?-1712|Sanson, Guillaume",fst00019259|fst00156207,World maps,1674,,1674-1674,World,"-179.99,-89.99,179.99,89.99",,2019-01-16,2022-creator-sprint|202212bbox|-180TO180|sprint-2021-05
f2ed8dc9-8334-4d08-b2d4-5c6c2beaaa19,"Janvier, Jean, 1859-1923|Santini, Francesco.",fst00490658|null,Early maps|World maps,between 1770 and 1779,1779,1770-1779,World,"-179.99,-89.99,179.99,89.99",,2019-01-16,2022-creator-sprint|202212bbox|-180TO180|sprint-2021-05
6e21206c-c681-4ac6-b261-84f6f3ecd5e2,"Académie des sciences (France)|Buache, Philippe, 1700-1773|Dezauche, Jean Claude, fl. 1770-1824|L'Isle, Guillaume de, 1675-1726",fst00513661|fst00014074|null|fst00019557,World maps,1800,,1800-1800,World,"-179.99,-89.99,179.99,89.99",,2019-01-16,2022-creator-sprint|202212bbox|-180TO180|sprint-2021-05
ee57cf6c-37be-4c6a-ba1e-4b7dc9b9b856,"Berey, Charles Amadeus de, engraver.|L'Isle, Guillaume de, 1675-1726",null|fst00019557,World maps,1700,,1700-1700,World,"-179.99,-89.99,179.99,89.99",,2019-01-16,bbox-verified_2023-02-27|2022-creator-sprint|BBoxVerified|bboxSprintJune2023|-180TO180|sprint-2021-05
b528472c-4e5a-4475-955b-5e14a6596b93,"Andriveau-Goujon, J.|Soulier, E.",fst02013621|null,World maps,1838,,1838-1838,World,"-179.99,-89.99,179.99,89.99",,2019-01-16,2022-creator-sprint|-180TO180|sprint-2021-05
ae937366-d374-4184-9ee5-e7deb5fbc5d2,"Barbeau de la Bruyère, J. L. (Jean Louis), 1710-1781|Desbruslins, F., engraver.",fst02013945|null,World maps,1780,,1780-1780,World,"-179.99,-89.99,179.99,89.99",,2019-01-16,2022-creator-sprint|202212bbox|-180TO180|sprint-2021-05
801b1bf9-3ffa-4558-83ae-8a0c784df17d,"Vuillemin, A. (Alexandre), 1812-",,World maps,approximately 1860,unknown,1860-1860,World,"-179.99,-89.99,179.99,89.99",,2019-01-16,sprint-mar2020|2022-creator-sprint|202212bbox|-180TO180|sprint-2021-05
3eb8d7af-00a3-4497-86bf-341002853aef,"Monin, Charles V.",,World maps,approximately 1875,1875,1875-1875,World,"-179.99,-89.99,179.99,89.99",,2019-01-16,sprint-mar2020|2022-creator-sprint|202212bbox|-180TO180|sprint-2021-05
7a3bd194-1ea1-4917-bd2f-544528befa2c,"Miyagi, Keiten.",null,,Meiji 16 1883,,1883-1883,Japan-- Tokyo--Tokyo|Japan,"139.67,35.62,139.92,35.83",,2019-01-16,2022-creator-sprint|sprint-2021-05
